,INSEE_COM,NOM_COMMUNE,SIREN_EPCI,TacheUrb2014,Nb_Permis,Part_Permis_annules,Part_Demandeurs_MEME_COMMUN,Part_Demandeurs_MEME_EPCI,Part_Demandeurs_MEME_DEP,Part_Demandeurs_BRETAGNE,Part_Demandeurs_Ouest,Part_Demandeurs_LOINTAINS,Nouveaux_Logements,Resid_secondaire,Surface_terrains,Surface_Logements,Surface_Locaux,Surface_hotels,Surface_bureaux,Surface_commerces,Surface_artisanat,Surface_industrie,Surface_bat_agricoles,Surface_entrepots,Surface_services_publics
914,56148,Nostang,245600440,extérieur,83,5.0,22.0,31.0,88.0,93.0,94.0,6.0,85,1,463170.0,8981.0,167.0,0,0,0,0,0,0,0,0
915,56148,Nostang,245600440,intérieur,66,5.0,35.0,41.0,94.0,98.0,98.0,2.0,67,0,141499.0,7150.0,181.0,0,0,0,0,0,0,0,0
916,56148,Nostang,245600440,extérieur,14,7.0,36.0,43.0,79.0,86.0,86.0,14.0,1,0,121710.0,187.0,3979.0,0,81,0,569,0,2731,463,135
917,56148,Nostang,245600440,intérieur,8,12.0,25.0,50.0,75.0,88.0,88.0,12.0,0,0,72367.0,181.0,1334.0,0,0,235,0,181,789,0,129
918,56149,Noyal-Muzillac,200027027,extérieur,3,0.0,0.0,100.0,100.0,100.0,100.0,0.0,3,0,2696.0,411.0,0.0,0,0,0,0,0,0,0,0
919,56149,Noyal-Muzillac,200027027,intérieur,3,0.0,0.0,67.0,100.0,100.0,100.0,0.0,3,0,2647.0,350.0,0.0,0,0,0,0,0,0,0,0
920,56149,Noyal-Muzillac,200027027,extérieur,9,0.0,22.0,22.0,89.0,89.0,100.0,0.0,0,0,473591.0,0.0,18924.0,0,0,0,0,0,18916,0,8
921,56149,Noyal-Muzillac,200027027,intérieur,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0,0,17387.0,0.0,211.0,0,211,0,0,0,0,0,0
922,56152,Le Palais,245600465,extérieur,123,6.0,30.0,40.0,41.0,89.0,90.0,10.0,129,13,997426.0,12450.0,144.0,0,0,0,0,0,0,0,0
923,56152,Le Palais,245600465,intérieur,129,14.0,41.0,54.0,64.0,71.0,74.0,26.0,247,34,119498.0,20989.0,95.0,0,0,0,0,0,0,0,0
924,56152,Le Palais,245600465,extérieur,25,8.0,48.0,84.0,88.0,96.0,100.0,0.0,3,0,258893.0,344.0,7140.0,0,88,437,2281,579,1755,16,1984
925,56152,Le Palais,245600465,intérieur,25,4.0,64.0,72.0,80.0,84.0,84.0,16.0,1,1,63507.0,386.0,3017.0,230,369,473,41,1,0,1325,578
926,56155,Pénestin,244400610,extérieur,143,3.0,2.0,19.0,29.0,63.0,73.0,27.0,161,70,97522.0,15827.0,0.0,0,0,0,0,0,0,0,0
927,56155,Pénestin,244400610,intérieur,273,8.0,2.0,21.0,28.0,67.0,79.0,21.0,327,131,197292.0,33918.0,591.0,0,0,0,0,0,0,0,0
928,56155,Pénestin,244400610,extérieur,21,0.0,5.0,14.0,86.0,90.0,95.0,5.0,2,0,866402.0,195.0,8880.0,179,214,1974,63,616,5198,592,44
929,56155,Pénestin,244400610,intérieur,27,11.0,11.0,22.0,44.0,59.0,85.0,15.0,7,4,60944.0,1205.0,3737.0,208,99,2198,40,0,291,416,485
930,56158,Plescop,200067932,extérieur,12,0.0,33.0,75.0,92.0,100.0,100.0,0.0,42,0,15548.0,3116.0,0.0,0,0,0,0,0,0,0,0
931,56158,Plescop,200067932,intérieur,19,0.0,21.0,58.0,74.0,79.0,79.0,21.0,19,1,39321.0,2793.0,0.0,0,0,0,0,0,0,0,0
932,56158,Plescop,200067932,extérieur,15,0.0,53.0,67.0,73.0,87.0,93.0,7.0,0,0,144617.0,0.0,16347.0,0,872,1062,5999,2586,401,5427,0
933,56158,Plescop,200067932,intérieur,11,9.0,73.0,73.0,73.0,91.0,91.0,9.0,0,0,36144.0,0.0,7631.0,0,1533,2493,0,622,0,2983,0
934,56161,Ploemel,200043123,extérieur,175,9.0,32.0,79.0,89.0,91.0,93.0,7.0,189,11,260994.0,22625.0,0.0,0,0,0,0,0,0,0,0
935,56161,Ploemel,200043123,intérieur,120,16.0,41.0,85.0,93.0,94.0,94.0,6.0,126,11,132599.0,15080.0,0.0,0,0,0,0,0,0,0,0
936,56161,Ploemel,200043123,extérieur,29,7.0,38.0,76.0,97.0,97.0,97.0,3.0,8,0,360379.0,797.0,7435.0,0,105,452,1924,18,2403,1902,631
937,56161,Ploemel,200043123,intérieur,16,0.0,50.0,94.0,100.0,100.0,100.0,0.0,1,0,44240.0,101.0,3488.0,0,73,241,1343,225,0,361,1245
938,56162,Ploemeur,200042174,extérieur,219,6.0,42.0,75.0,84.0,92.0,95.0,5.0,354,18,151905.0,38603.0,895.0,0,0,0,0,0,0,0,0
939,56162,Ploemeur,200042174,intérieur,280,6.0,43.0,74.0,83.0,92.0,93.0,7.0,994,16,137735.0,84822.0,4554.0,0,0,0,0,0,0,0,0
940,56162,Ploemeur,200042174,extérieur,54,11.0,54.0,89.0,94.0,94.0,100.0,0.0,12,0,431940.0,899.0,26163.0,0,2440,1069,6524,119,1300,11084,3627
941,56162,Ploemeur,200042174,intérieur,62,16.0,40.0,82.0,89.0,92.0,92.0,8.0,28,1,450965.0,21074.0,17164.0,0,3873,5217,952,141,426,2136,4419
942,56164,Ploeren,200067932,extérieur,199,2.0,32.0,54.0,89.0,94.0,95.0,5.0,273,1,275751.0,30010.0,0.0,0,0,0,0,0,0,0,0
943,56164,Ploeren,200067932,intérieur,163,3.0,36.0,58.0,93.0,96.0,96.0,4.0,205,4,191316.0,24579.0,86.0,0,0,0,0,0,0,0,0
944,56164,Ploeren,200067932,extérieur,19,0.0,47.0,84.0,89.0,89.0,89.0,11.0,2,0,509378.0,265.0,12365.0,38,25,0,0,0,8710,3578,14
945,56164,Ploeren,200067932,intérieur,36,0.0,25.0,78.0,83.0,89.0,92.0,8.0,9,0,198292.0,1327.0,6640.0,0,1000,1316,510,857,15,2168,774
946,56167,Plougoumelen,200067932,extérieur,101,2.0,32.0,54.0,88.0,90.0,90.0,10.0,195,1,333995.0,18418.0,109.0,0,0,0,0,0,0,0,0
947,56167,Plougoumelen,200067932,intérieur,91,12.0,30.0,62.0,92.0,92.0,93.0,7.0,92,3,105309.0,10766.0,305.0,0,0,0,0,0,0,0,0
948,56167,Plougoumelen,200067932,extérieur,42,2.0,31.0,64.0,93.0,95.0,100.0,0.0,1,0,296845.0,203.0,39115.0,0,4348,1981,3593,2162,3587,22856,588
949,56167,Plougoumelen,200067932,intérieur,24,12.0,33.0,50.0,88.0,92.0,92.0,8.0,0,0,183056.0,305.0,22860.0,0,1130,2487,5584,5391,1997,3621,2650
950,56168,Plouharnel,200043123,extérieur,109,1.0,27.0,68.0,78.0,90.0,90.0,10.0,140,16,63153.0,14286.0,0.0,0,0,0,0,0,0,0,0
951,56168,Plouharnel,200043123,intérieur,96,4.0,34.0,67.0,76.0,84.0,85.0,15.0,161,20,120405.0,15079.0,411.0,0,0,0,0,0,0,0,0
952,56168,Plouharnel,200043123,extérieur,17,0.0,47.0,71.0,82.0,82.0,82.0,18.0,3,2,1444539.0,453.0,6056.0,203,0,33,0,462,2341,1104,1913
953,56168,Plouharnel,200043123,intérieur,20,10.0,25.0,75.0,80.0,90.0,90.0,10.0,6,2,49222.0,2643.0,1570.0,0,666,411,0,0,306,0,187
954,56169,Plouhinec,245600440,extérieur,184,1.0,30.0,5.0,79.0,89.0,91.0,9.0,222,2,390394.0,22589.0,175.0,0,0,0,0,0,0,0,0
955,56169,Plouhinec,245600440,intérieur,268,2.0,33.0,6.0,78.0,85.0,87.0,13.0,379,10,385065.0,38837.0,295.0,0,0,0,0,0,0,0,0
956,56169,Plouhinec,245600440,extérieur,28,4.0,50.0,7.0,82.0,93.0,96.0,4.0,7,0,758875.0,637.0,11867.0,0,446,183,1566,7,8452,1143,70
957,56169,Plouhinec,245600440,intérieur,29,0.0,34.0,10.0,93.0,97.0,97.0,3.0,21,0,222285.0,1991.0,3775.0,0,216,979,515,60,190,744,1038
958,56175,Plumergat,200043123,extérieur,52,2.0,25.0,46.0,94.0,96.0,96.0,4.0,53,2,43449.0,6520.0,0.0,0,0,0,0,0,0,0,0
959,56175,Plumergat,200043123,intérieur,72,10.0,24.0,56.0,88.0,89.0,89.0,11.0,78,5,174576.0,9109.0,0.0,0,0,0,0,0,0,0,0
960,56175,Plumergat,200043123,extérieur,7,0.0,71.0,71.0,86.0,100.0,100.0,0.0,0,0,501660.0,0.0,2635.0,0,0,0,0,0,2635,0,0
961,56175,Plumergat,200043123,intérieur,5,0.0,0.0,40.0,80.0,100.0,100.0,0.0,3,0,5129.0,322.0,719.0,0,0,337,253,0,0,0,129
962,56176,Pluneret,200043123,extérieur,292,6.0,24.0,58.0,90.0,95.0,96.0,4.0,530,3,1080776.0,48052.0,155.0,0,0,0,0,0,0,0,0
963,56176,Pluneret,200043123,intérieur,175,6.0,36.0,67.0,89.0,94.0,95.0,5.0,338,9,1164056.0,34182.0,184.0,0,0,0,0,0,0,0,0
964,56176,Pluneret,200043123,extérieur,20,0.0,30.0,45.0,85.0,90.0,90.0,10.0,12,0,70648.0,1343.0,2714.0,0,291,91,0,0,2308,0,24
965,56176,Pluneret,200043123,intérieur,26,15.0,31.0,62.0,85.0,96.0,96.0,4.0,3,0,247704.0,1288.0,11902.0,0,1061,2031,1180,0,4926,2174,530
966,56177,Pluvigner,200043123,extérieur,1,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0,0,8840.0,0.0,379.0,0,0,0,0,0,379,0,0
967,56181,Port-Louis,200042174,extérieur,18,6.0,22.0,67.0,83.0,100.0,100.0,0.0,30,2,7833.0,2837.0,0.0,0,0,0,0,0,0,0,0
968,56181,Port-Louis,200042174,intérieur,32,3.0,19.0,59.0,75.0,88.0,91.0,9.0,247,1,38102.0,19432.0,235.0,0,0,0,0,0,0,0,0
969,56181,Port-Louis,200042174,intérieur,7,14.0,57.0,57.0,86.0,100.0,100.0,0.0,0,0,28611.0,9636.0,879.0,0,35,470,0,0,0,0,374
970,56185,Quéven,200042174,extérieur,164,5.0,24.0,83.0,92.0,98.0,98.0,2.0,311,1,617609.0,28147.0,146.0,0,0,0,0,0,0,0,0
971,56185,Quéven,200042174,intérieur,113,5.0,18.0,77.0,86.0,96.0,96.0,4.0,475,1,145659.0,35651.0,473.0,0,0,0,0,0,0,0,0
972,56185,Quéven,200042174,extérieur,15,7.0,47.0,93.0,100.0,100.0,100.0,0.0,1,0,361354.0,790.0,12596.0,0,558,4753,1781,0,2342,2038,1124
973,56185,Quéven,200042174,intérieur,37,0.0,54.0,59.0,84.0,92.0,95.0,5.0,2,0,175239.0,4145.0,14963.0,0,1831,649,1166,1867,200,5342,3908
974,56186,Quiberon,200043123,extérieur,34,3.0,29.0,38.0,38.0,79.0,79.0,21.0,60,7,65747.0,6337.0,0.0,0,0,0,0,0,0,0,0
975,56186,Quiberon,200043123,intérieur,274,6.0,30.0,49.0,53.0,69.0,72.0,28.0,811,66,345549.0,72696.0,5563.0,0,0,0,0,0,0,0,0
976,56186,Quiberon,200043123,extérieur,1,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0,0,37929.0,0.0,185.0,0,0,0,0,0,0,0,185
977,56186,Quiberon,200043123,intérieur,45,4.0,40.0,64.0,71.0,80.0,82.0,18.0,8,0,340718.0,11896.0,16336.0,308,2222,4871,1107,1768,0,2494,3566
978,56193,Riantec,200042174,extérieur,189,4.0,24.0,61.0,82.0,89.0,89.0,11.0,283,9,149800.0,27205.0,864.0,0,0,0,0,0,0,0,0
979,56193,Riantec,200042174,intérieur,191,5.0,30.0,70.0,86.0,91.0,94.0,6.0,359,14,137455.0,32816.0,402.0,0,0,0,0,0,0,0,0
980,56193,Riantec,200042174,extérieur,22,5.0,36.0,64.0,91.0,95.0,95.0,5.0,2,2,149372.0,2149.0,8172.0,0,799,1568,1259,1303,162,927,2154
981,56193,Riantec,200042174,intérieur,25,12.0,44.0,64.0,84.0,96.0,100.0,0.0,55,0,81482.0,7150.0,18078.0,0,367,355,0,0,1086,357,15913
982,56205,Saint-Armel,200067932,extérieur,15,20.0,0.0,40.0,67.0,93.0,93.0,7.0,16,1,20977.0,2201.0,0.0,0,0,0,0,0,0,0,0
983,56205,Saint-Armel,200067932,intérieur,62,3.0,8.0,32.0,77.0,89.0,92.0,8.0,70,9,62279.0,8671.0,20.0,0,0,0,0,0,0,0,0
984,56205,Saint-Armel,200067932,extérieur,3,0.0,0.0,33.0,100.0,100.0,100.0,0.0,2,0,73710.0,376.0,385.0,0,0,0,205,0,180,0,0
985,56205,Saint-Armel,200067932,intérieur,5,0.0,20.0,20.0,40.0,40.0,60.0,40.0,2,0,2777.0,547.0,367.0,0,0,0,0,0,0,27,340
986,56206,Saint-Avé,200067932,extérieur,89,3.0,18.0,44.0,88.0,100.0,100.0,0.0,576,0,135440.0,41203.0,340.0,0,0,0,0,0,0,0,0
987,56206,Saint-Avé,200067932,intérieur,196,7.0,24.0,39.0,93.0,97.0,97.0,3.0,494,9,187126.0,42275.0,1215.0,0,0,0,0,0,0,0,0
988,56206,Saint-Avé,200067932,extérieur,17,0.0,6.0,65.0,94.0,100.0,100.0,0.0,0,0,132072.0,69.0,8367.0,0,4031,340,0,658,0,2299,1039
989,56206,Saint-Avé,200067932,intérieur,30,7.0,10.0,47.0,83.0,93.0,93.0,7.0,2,0,125765.0,11460.0,15496.0,0,1531,1972,4807,774,0,1062,5350
990,56214,Saint-Gildas-de-Rhuys,200067932,extérieur,131,7.0,4.0,47.0,54.0,79.0,80.0,20.0,206,32,162429.0,21336.0,517.0,0,0,0,0,0,0,0,0
991,56214,Saint-Gildas-de-Rhuys,200067932,intérieur,357,6.0,1.0,28.0,40.0,65.0,71.0,29.0,413,155,362820.0,51133.0,43.0,0,0,0,0,0,0,0,0
992,56214,Saint-Gildas-de-Rhuys,200067932,extérieur,5,0.0,20.0,40.0,100.0,100.0,100.0,0.0,0,0,56580.0,1444.0,2473.0,0,0,407,0,0,1300,0,766
993,56214,Saint-Gildas-de-Rhuys,200067932,intérieur,15,0.0,0.0,27.0,60.0,73.0,73.0,27.0,6,1,33251.0,827.0,1095.0,0,19,24,138,0,43,0,871
994,56220,Sainte-Hélène,245600440,extérieur,78,4.0,8.0,28.0,82.0,91.0,92.0,8.0,79,4,246711.0,7974.0,99.0,0,0,0,0,0,0,0,0
995,56220,Sainte-Hélène,245600440,intérieur,23,0.0,30.0,57.0,96.0,96.0,96.0,4.0,23,1,26496.0,3048.0,0.0,0,0,0,0,0,0,0,0
996,56220,Sainte-Hélène,245600440,extérieur,8,0.0,88.0,88.0,100.0,100.0,100.0,0.0,0,0,290525.0,26.0,7064.0,0,0,0,0,0,5940,96,1028
997,56220,Sainte-Hélène,245600440,intérieur,5,0.0,40.0,40.0,80.0,100.0,100.0,0.0,18,0,35714.0,1225.0,285.0,0,0,0,0,0,0,0,285
998,56231,Saint-Nolff,200067932,extérieur,14,0.0,7.0,29.0,79.0,93.0,93.0,7.0,17,0,12620.0,1828.0,0.0,0,0,0,0,0,0,0,0
999,56231,Saint-Nolff,200067932,intérieur,14,7.0,7.0,43.0,100.0,100.0,100.0,0.0,27,0,8232.0,2258.0,0.0,0,0,0,0,0,0,0,0
1000,56231,Saint-Nolff,200067932,extérieur,2,0.0,50.0,100.0,100.0,100.0,100.0,0.0,0,0,7290.0,0.0,855.0,0,0,0,0,0,855,0,0
1001,56233,Saint-Philibert,200043123,extérieur,45,7.0,16.0,44.0,62.0,82.0,87.0,13.0,97,8,38315.0,10457.0,0.0,0,0,0,0,0,0,0,0
1002,56233,Saint-Philibert,200043123,intérieur,80,9.0,21.0,51.0,57.0,70.0,71.0,29.0,119,18,142996.0,13572.0,212.0,0,0,0,0,0,0,0,0
1003,56233,Saint-Philibert,200043123,extérieur,6,0.0,67.0,83.0,67.0,67.0,83.0,17.0,0,0,102552.0,0.0,10203.0,0,0,1207,2915,0,125,5949,7
1004,56233,Saint-Philibert,200043123,intérieur,16,6.0,50.0,62.0,75.0,75.0,88.0,12.0,1,1,94182.0,709.0,4838.0,0,1082,200,450,35,156,2364,551
1005,56234,Saint-Pierre-Quiberon,200043123,extérieur,31,6.0,3.0,29.0,52.0,68.0,74.0,26.0,100,9,43961.0,9085.0,0.0,0,0,0,0,0,0,0,0
1006,56234,Saint-Pierre-Quiberon,200043123,intérieur,236,6.0,6.0,27.0,41.0,58.0,62.0,38.0,506,110,335031.0,49734.0,1589.0,0,0,0,0,0,0,0,0
1007,56234,Saint-Pierre-Quiberon,200043123,extérieur,14,0.0,36.0,43.0,79.0,86.0,86.0,14.0,5,3,137347.0,312.0,7598.0,19,0,0,240,0,967,564,5808
1008,56234,Saint-Pierre-Quiberon,200043123,intérieur,29,7.0,21.0,48.0,59.0,62.0,66.0,34.0,5,3,164850.0,12867.0,3977.0,0,469,1651,198,9,327,722,601
1009,56240,Sarzeau,200067932,extérieur,403,6.0,27.0,41.0,55.0,74.0,77.0,23.0,444,97,923984.0,53818.0,377.0,0,0,0,0,0,0,0,0
1010,56240,Sarzeau,200067932,intérieur,982,6.0,27.0,39.0,55.0,77.0,80.0,20.0,1606,280,1109932.0,163888.0,3695.0,0,0,0,0,0,0,0,0
1011,56240,Sarzeau,200067932,extérieur,51,2.0,51.0,73.0,78.0,90.0,92.0,8.0,6,0,1240036.0,859.0,20794.0,1102,1891,3922,3176,875,5939,1437,2452
1012,56240,Sarzeau,200067932,intérieur,72,3.0,50.0,62.0,74.0,79.0,81.0,19.0,29,9,192834.0,12365.0,11425.0,118,1635,821,3630,0,100,2310,2811
1013,56241,Sauzon,245600465,extérieur,20,15.0,40.0,45.0,55.0,65.0,65.0,35.0,24,9,118734.0,2687.0,0.0,0,0,0,0,0,0,0,0
1014,56241,Sauzon,245600465,intérieur,51,14.0,41.0,47.0,49.0,53.0,61.0,39.0,56,20,40465.0,6154.0,0.0,0,0,0,0,0,0,0,0
1015,56241,Sauzon,245600465,extérieur,19,0.0,68.0,89.0,95.0,95.0,95.0,5.0,0,0,385733.0,0.0,8178.0,216,27,698,1442,276,2472,3046,1
1016,56241,Sauzon,245600465,intérieur,7,0.0,43.0,43.0,57.0,57.0,57.0,43.0,0,0,6510.0,0.0,721.0,0,0,127,584,0,0,0,10
1017,56243,Séné,200067932,extérieur,97,3.0,35.0,44.0,87.0,93.0,94.0,6.0,352,4,1032672.0,28426.0,0.0,0,0,0,0,0,0,0,0
1018,56243,Séné,200067932,intérieur,157,5.0,43.0,50.0,89.0,94.0,96.0,4.0,598,5,167353.0,50889.0,716.0,0,0,0,0,0,0,0,0
1019,56243,Séné,200067932,extérieur,15,0.0,53.0,80.0,87.0,87.0,87.0,13.0,2,0,98274.0,298.0,4733.0,0,1083,0,2388,0,1155,100,7
1020,56243,Séné,200067932,intérieur,32,3.0,59.0,81.0,91.0,91.0,91.0,9.0,5,0,159148.0,2251.0,18938.0,345,1372,8071,1196,0,429,238,7287
1021,56248,Surzur,200067932,extérieur,201,3.0,25.0,56.0,87.0,93.0,93.0,7.0,223,5,1586736.0,24468.0,216.0,0,0,0,0,0,0,0,0
1022,56248,Surzur,200067932,intérieur,340,3.0,36.0,61.0,86.0,92.0,94.0,6.0,462,12,371854.0,49930.0,376.0,0,0,0,0,0,0,0,0
1023,56248,Surzur,200067932,extérieur,40,0.0,78.0,82.0,90.0,90.0,92.0,8.0,1,0,3258459.0,382.0,23132.0,0,80,1058,1336,0,19019,1027,612
1024,56248,Surzur,200067932,intérieur,18,0.0,56.0,67.0,67.0,78.0,78.0,22.0,2,0,48375.0,1690.0,2448.0,0,754,666,224,0,238,507,59
1025,56251,Theix-Noyalo,200067932,extérieur,141,1.0,15.0,57.0,91.0,96.0,98.0,2.0,255,1,347480.0,25417.0,0.0,0,0,0,0,0,0,0,0
1026,56251,Theix-Noyalo,200067932,intérieur,176,3.0,19.0,53.0,88.0,94.0,94.0,6.0,368,7,220691.0,35573.0,715.0,0,0,0,0,0,0,0,0
1027,56251,Theix-Noyalo,200067932,extérieur,24,12.0,17.0,62.0,62.0,71.0,75.0,25.0,0,0,362577.0,0.0,10407.0,0,642,729,0,144,0,7100,1792
1028,56251,Theix-Noyalo,200067932,intérieur,44,5.0,11.0,52.0,75.0,82.0,84.0,16.0,2,0,430149.0,2538.0,23138.0,0,3346,4164,6677,687,744,5268,2252
1029,56252,Le Tour-du-Parc,200067932,extérieur,105,6.0,0.0,31.0,56.0,71.0,80.0,20.0,128,30,335132.0,13069.0,0.0,0,0,0,0,0,0,0,0
1030,56252,Le Tour-du-Parc,200067932,intérieur,188,6.0,3.0,36.0,49.0,69.0,77.0,23.0,200,42,312004.0,22967.0,0.0,0,0,0,0,0,0,0,0
1031,56252,Le Tour-du-Parc,200067932,extérieur,3,33.0,0.0,33.0,67.0,67.0,67.0,33.0,0,0,9220.0,0.0,1702.0,0,0,11,0,0,0,0,1691
1032,56252,Le Tour-du-Parc,200067932,intérieur,14,7.0,0.0,29.0,86.0,86.0,100.0,0.0,6,1,9093.0,524.0,474.0,0,55,0,39,0,372,0,8
1033,56255,Treffléan,200067932,extérieur,4,0.0,0.0,25.0,100.0,100.0,100.0,0.0,4,0,2739.0,563.0,0.0,0,0,0,0,0,0,0,0
1034,56255,Treffléan,200067932,intérieur,10,20.0,40.0,70.0,100.0,100.0,100.0,0.0,10,0,4773.0,1159.0,0.0,0,0,0,0,0,0,0,0
1035,56255,Treffléan,200067932,extérieur,2,0.0,0.0,50.0,50.0,50.0,50.0,50.0,0,0,13237.0,0.0,319.0,0,0,0,0,0,0,0,319
1036,56258,La Trinité-sur-Mer,200043123,extérieur,46,4.0,9.0,39.0,46.0,59.0,63.0,37.0,70,10,37849.0,9452.0,0.0,0,0,0,0,0,0,0,0
1037,56258,La Trinité-sur-Mer,200043123,intérieur,98,9.0,10.0,36.0,47.0,64.0,65.0,35.0,222,33,111140.0,23156.0,184.0,0,0,0,0,0,0,0,0
1038,56258,La Trinité-sur-Mer,200043123,extérieur,2,50.0,50.0,100.0,100.0,100.0,100.0,0.0,0,0,13170.0,0.0,1220.0,0,0,0,0,1072,148,0,0
1039,56258,La Trinité-sur-Mer,200043123,intérieur,19,5.0,42.0,74.0,84.0,89.0,89.0,11.0,1,0,132000.0,1513.0,4417.0,0,199,464,1947,157,0,238,1412
1040,56259,La Trinité-Surzur,200067932,extérieur,4,0.0,25.0,50.0,75.0,75.0,75.0,25.0,4,0,6160.0,391.0,270.0,0,0,0,0,0,0,0,0
1041,56259,La Trinité-Surzur,200067932,intérieur,3,0.0,0.0,33.0,100.0,100.0,100.0,0.0,3,0,6413.0,389.0,0.0,0,0,0,0,0,0,0,0
1042,56259,La Trinité-Surzur,200067932,extérieur,10,20.0,0.0,40.0,90.0,90.0,100.0,0.0,0,0,20030.0,35.0,4307.0,0,889,155,377,0,0,2886,0
1043,56259,La Trinité-Surzur,200067932,intérieur,5,60.0,20.0,40.0,100.0,100.0,100.0,0.0,1,0,20375.0,164.0,3220.0,0,395,408,200,270,0,1947,0
1044,56260,Vannes,200067932,extérieur,173,3.0,42.0,29.0,93.0,97.0,98.0,2.0,362,8,86193.0,36999.0,500.0,0,0,0,0,0,0,0,0
1045,56260,Vannes,200067932,intérieur,365,5.0,53.0,26.0,91.0,96.0,96.0,4.0,1725,19,186918.0,137396.0,5630.0,0,0,0,0,0,0,0,0
1046,56260,Vannes,200067932,extérieur,381,5.0,48.0,27.0,81.0,90.0,93.0,7.0,779,11,4178919.0,83318.0,106688.0,609,54321,12068,7239,0,1446,20512,7042
1047,56260,Vannes,200067932,intérieur,591,6.0,55.0,33.0,81.0,91.0,93.0,7.0,2899,16,3734906.0,280137.0,146252.0,4770,56769,23516,3215,8641,425,14795,27417
1048,56262,Le Bono,200067932,extérieur,71,6.0,14.0,35.0,87.0,93.0,96.0,4.0,157,1,67315.0,12856.0,859.0,0,19,0,0,0,797,43,0
1049,56262,Le Bono,200067932,intérieur,150,3.0,19.0,36.0,85.0,89.0,91.0,9.0,161,4,233444.0,19030.0,1671.0,0,109,40,478,0,85,0,959
1050,56263,Sainte-Anne-d'Auray,200043123,extérieur,166,3.0,17.0,66.0,90.0,93.0,93.0,7.0,207,5,183618.0,21934.0,3447.0,0,0,0,0,2526,165,0,756
1051,56263,Sainte-Anne-d'Auray,200043123,intérieur,116,3.0,18.0,70.0,89.0,91.0,91.0,9.0,106,2,236821.0,12923.0,9922.0,0,140,571,237,0,1096,39,7723
